,AccelerometerStat_x_DC_FFT,AccelerometerStat_y_DC_FFT,AccelerometerStat_z_DC_FFT
1795,94.42432242,55.73581892,1826.022944
1796,89.58504248,53.46252447,1746.4055449999996
1797,89.397696,52.75503775999999,1736.9035655
1798,161.67086242300002,1802.535202,874.1888821
1799,230.7196386,1811.980331,853.3054584000001
1800,349.3774733,1700.9240805000006,1017.7158819
1801,367.1711845,1708.8680505,1042.0661111
1802,387.37944033,1842.8074685,703.8240737000001
1803,1162.6452957999998,1216.6656666,1059.8676028
1804,1344.7871829000005,1090.077639,1041.4711517
1805,640.2771695,1654.1892722,923.7841666000002
1806,172.96551022,1845.6853125,503.9417483
1807,169.01208387,1741.4088394999999,702.916071
1808,286.0071445,1891.977189,694.3244793
1809,177.23257557,1816.150427,649.2679956000002
1810,468.0053805,1807.9796225,612.1417077000001
1811,200.89207786,1876.253268,587.7070842999998
1812,195.95224072,1847.670096,579.8588941
1813,126.70953353,1876.4388235,580.1479942000002
1814,135.43879300999998,1846.720194,623.0586714
1815,54.779933565,1844.8305745,502.0994101
1816,82.29469807839999,1872.677538,410.27758505699995
1817,1.0013748654999999,1867.286984,636.6882628999998
1818,3.3973722238999997,1839.70938,624.7154585
1819,0.6619967782,1875.495508,603.4998411
1820,0.08080429730000002,1924.637102,604.8501695
1821,0.8397662161999999,1834.0267365,606.2465874
1822,11.610082659099998,1842.398056,614.0792183
1823,58.25332144000001,1936.1238715,389.2816333
1824,22.58091343000001,1860.913619,530.6245299
1825,50.13877348800001,1896.2873574999999,413.8587128
1826,12.644377736500001,1904.1020355,568.6456484
1827,15.449783611199994,1851.864143,511.3829265
1828,14.926051941099999,1861.8024565,506.3598925
1829,0.3238157918,1901.937651,497.21463960000005
1830,14.7853925654,1872.875654,422.69690751
1831,34.921227361,1865.7098065,276.11729531000003
1832,53.97907309,1910.7237845,339.4068225000001
1833,52.550333103999996,1882.8642675,347.37532480000016
1834,55.70828521,1871.0375095,368.5933366
1835,49.34150418,1946.108308,406.5737542
1836,51.112615110700006,1901.8167665,360.21782063
1837,0.9038110972999998,1900.3102135000001,454.83188272
1838,16.7145205784,1909.394404,499.83090350000003
1839,0.02214638460000073,1852.0736215,452.6699192
1840,37.94450548210001,1862.8259914999999,524.68631016
1841,46.09915651439999,1931.1876295,622.3368174
1842,19.527707665999998,1834.950894,553.2090337000002
1843,21.599889281,1923.9439795,602.1513026
1844,31.675887048000003,1861.3852835,653.3812357999999
1845,34.949957852000004,1823.5509115,656.7199484
1846,20.210055159,1892.833123,576.6159467
1847,24.152706834,1897.7525965,539.4453653
1848,14.1521264266,1887.2803685,414.998951314
1849,37.2471943574,1848.5290125,500.8209074
1850,35.287540241399995,1896.184408,578.4618763000002
1851,47.83315694,1942.537357,552.9121514999998
1852,37.131075568300005,1878.459531,482.3652022
1853,38.611889464,1979.0572935,475.5483113
1854,53.26859368300001,1902.88996,454.2237547
1855,47.89301212300001,1895.300936,440.1524354
1856,53.317076075,1969.857582,475.16165020000005
1857,5.920262248099999,1959.553534,573.6704824999998
1858,21.4508501696,1896.4340094999998,535.3973692
1859,43.452965163500004,1866.8111535,470.53066485
1860,180.5126324,1851.2841375,492.50285289
1861,77.62540601,71.06469464999998,1760.235644
1862,73.87788176999999,68.52923492,1705.7741440000002
1863,97.6696624,71.1909886,1758.872748
1864,75.10550856,69.99628236000001,1749.0259989999995
1865,73.73063757,68.38318916,1730.408088
1866,74.83137202,69.4659666,1756.4468295000001
1867,74.02572291000001,68.93505252,1756.7897935
1868,72.57842799,67.5984897,1729.41989
1869,71.82964142,66.55102661,1719.658707
1870,73.79288724,68.56215587,1764.3369229999994
1871,71.67521550000002,66.34692111999999,1718.8081860000002
1872,73.06445103,67.80618692,1763.192487
1873,72.48984272999998,67.83491739,1754.3237754999998
1874,70.66605962,65.13904646,1709.0595899999996
1875,70.41287263,64.87209286999999,1708.7579305
1876,71.24785086,66.80780501000001,1744.4728335
1877,70.14532095999999,65.82199239,1725.9339135000002
1878,70.09025452,65.78667808,1734.7655300000001
1879,70.54275835,66.13682999,1735.330562
1880,68.73872768000001,64.80685108,1707.2406035
1881,69.91547786,66.24277343,1734.3375675
1882,71.24186548,66.57915878,1762.0163445000005
1883,68.76566240000001,64.55785377000001,1716.275712
1884,69.24629848000001,65.63225198,1734.3495515
1885,69.67067094000001,65.7920649,1751.7661715
1886,68.92008854,64.90261905999999,1725.4832195000001
1887,68.32393226,63.87071796,1707.718246
1888,70.75644144,66.73837324,1778.5734355
1889,69.39593624,65.11869558999999,1733.929359
1890,69.45878393000001,65.30963327,1734.1645895
1891,69.12898292,65.35332765999999,1742.9489165
1892,69.35284052,65.75495454,1742.9040305
1893,68.31435590000001,64.05327593,1715.6196989999999
1894,69.86879132,65.67415058,1760.4014495000001
1895,68.59746999999999,64.45969172,1724.9056260000002
1896,69.48152876,65.51314036,1717.8888075
1897,72.16961894,67.67031610000001,1804.7420785
1898,68.47057734,65.1103158,1734.325595
1899,68.55856439,64.30765988,1724.4902280000001
1900,72.15465447999998,68.7967878,1765.8883625
1901,70.62535842,65.551448,1734.754761
1902,70.42125284,65.76034209,1742.712488
1903,70.71095150000002,66.26491975,1761.412997
1904,67.96719614,63.43916326,1680.87445
1905,68.336502,64.17538037,1707.6739515000004
1906,69.81731568000001,65.91416928000001,1752.3413645
1907,68.54779013999999,64.27533826000001,1708.1952789999998
1908,67.78224442,63.83899431,1706.8676965
1909,69.7113724,65.48979717,1743.8479364999994
1910,70.60381096,65.47962147,1760.349378
1911,61.7135416,57.89000223000001,1548.5493244999998
1912,70.85280809999998,66.89818604000001,1786.8244495
1913,69.35822765,64.77333208,1742.3707215
1914,68.07254136,64.08380177000001,1724.0173645
1915,70.06810846,66.7718922,1770.0003989999998
1916,68.90213238000001,64.9451159,1733.3002849999998
1917,67.36625208,63.57563259,1707.1346585000001
1918,71.56029480000002,67.07715256,1804.4290115
1919,70.60919812,66.24935740000001,1777.725295
1920,67.57514608,63.75998607,1706.9167815
1921,69.62996972,65.72203462,1760.1428809999998
1922,69.06374086,64.03771317,1733.750997
1923,68.1054617,63.97726019,1716.3020459999998
1924,69.10444240000001,65.44730037,1751.7188700000006
1925,70.70676162000002,66.21164867,1777.826449
1926,67.92469944000001,64.19513228,1725.1965089999999
1927,68.83389765999999,64.71527253,1742.0235495000006
1928,70.2105635,66.18291858,1768.7913365
1929,68.34727602,63.56964687,1716.510946
1930,70.28777636,65.75675061,1760.8144510000004
1931,68.35026882000001,64.48423227,1725.06064
1932,67.86783738,63.87191529,1716.2434025000002
1933,70.40090246,65.56641124,1770.0446954999998
1934,69.58148692,64.65362194,1742.6861525
1935,67.6403881,63.45652112000001,1707.2088795000002
1936,69.76584048,64.98940873000001,1751.2107150000006
1937,69.49469728,65.27012879,1759.5347585000004
1938,67.98814582,63.39307469000001,1716.2200425
1939,70.63074584,66.19010073999999,1786.392301
1940,70.26203868,65.27671296,1768.7895420000002
1941,66.09732498,61.81649306,1671.3718645
1942,70.521211,66.13742858,1777.9844664999996
1943,69.86879134,64.9481087,1768.828441
1944,66.09912086,61.85599682,1680.5386620000004
1945,68.66809906,64.80385814,1742.8507535
1946,69.75985510000001,65.33776491,1760.012989
1947,68.40353984,63.89166697,1733.505582
1948,67.8516764,63.58760341999999,1716.452288
1949,69.13975688,64.81044257,1751.383698
1950,67.79960265999999,63.36434417,1715.939933
1951,67.94385294,63.04292270000001,1707.7475675
1952,69.53719425999999,65.05046086,1760.0309495000001
1953,67.64697214,63.25181688,1706.5785959999994
1954,67.91093296,64.14844539,1725.4305445
1955,71.75482353999998,67.26809029,1813.7897625
1956,70.48709396,66.64140773,1804.32007
1957,68.63338324,64.49740046,1734.499179
1958,68.09648366,64.23104535,1733.8898525
1959,44.09580862,41.36402457,1123.5599499999996
1960,69.10085078,64.69372471,1718.0677805
1961,72.13071298,67.60387688,1788.5865945
1962,69.64074326,65.05105924,1742.4539140000006
1963,70.46913716,65.84234297,1768.886492
1964,68.31435561999999,63.58999771,1716.0530575
1965,67.54102874,63.6133409,1716.4397210000004
1966,70.72172592,67.18369455,1804.669644
1967,68.49870934,64.18016863,1733.8605205
1968,67.70203894,64.02813678,1734.3459475000002
1969,69.52342780000001,65.38804326,1769.2420435
1970,70.33985055,65.96025723,1796.1307204999996
1971,67.56078102000001,63.57682949,1725.1893295000002
1972,69.53240605,65.40659851000001,1760.7863189999994
1973,68.08032268,63.79589878,1733.6773614999993
1974,68.20003262,64.36931072,1725.0313190000004
1975,69.05835404,65.13964507,1751.9816469999996
1976,68.97276142,64.65900923999999,1750.9880525
1977,67.62841733,63.99940623000001,1724.9427339999993
1978,70.82826792,67.11366399,1813.2420780000002
1979,69.19063372000001,65.95846203,1777.7941239999998
1980,67.28484924,63.54450789000001,1716.8156135000004
1981,70.52480271,66.58215154000001,1796.009823
1982,70.0178306,65.62866052,1777.7109340000006
1983,66.42114088,62.92979662,1698.6316465
1984,67.04243624,63.52595284,1716.5887579999999
1985,68.33530543,64.33878418,1750.9168225
1986,67.16394221,63.44395155,1716.46785
1987,70.76960953000003,66.00694423,1795.2789855
1988,69.84125821,65.60052827999999,1786.8041055
1989,66.81199459999999,63.01778357000001,1706.8904504999996
1990,67.6601403,63.4798643,1716.0344920000002
1991,69.90769735999999,65.90938062000001,1787.1506715
1992,70.57328541999998,66.14580801,1796.1067819999994
1993,70.43861154,66.12366157,1804.721715
1994,69.45399609999998,65.90818358,1778.167016
1995,67.72717788,63.68995539,1725.52871
1996,68.84826290000001,65.15101752000001,1752.704091
1997,70.49367808,66.46483559,1796.173218
1998,69.10863218,64.26576112,1743.0746170000002
1999,68.15873295,64.69492163000001,1752.4066145000006
2000,67.13820469999999,63.97187321000001,1716.6905145
2001,69.00568204999999,66.07757329,1778.061683
2002,69.45639046,66.32597197,1796.1025885
2003,67.34650003,64.41779314,1734.017348
2004,72.17620334,69.1439474,1833.12533
2005,70.45896194000002,66.60429761,1779.1025594999999
2006,69.17926120000001,65.50296510000001,1753.0524460000001
2007,71.98047738,67.90195522,1833.0750355
2008,70.97491246,66.93170479,1797.394261
2009,68.50888454,63.94254392000001,1726.3630925000002
2010,71.5567034,66.81618446,1805.5423285
2011,71.58543403,67.68827239999999,1822.738691
2012,66.89399609999998,63.87730198999999,1717.2567379999996
2013,66.81738136,63.02915606,1716.3182095000002
2014,69.66887568,66.08535441999999,1796.3779175
2015,68.31256031999999,64.17298568,1743.6318645
2016,67.38001886,63.764176000000006,1726.1835125
2017,68.10965193,64.22865104,1742.9447274999998
2018,88.77939348999998,73.90541449,1733.3218379999996
2019,89.83284215,74.33577249999998,1734.3884430000005
2020,89.67901464,74.08557827,1724.992404
2021,94.4063658,77.6403691,1813.889717
2022,89.89509132,74.67993946,1724.6236965
2023,95.11026084,79.04037942000002,1814.5247600000002
2024,90.01958966000002,74.31123215,1716.8652845
2025,92.20370011,75.95844268,1751.7506015
2026,92.8237984,76.40376447,1760.475671
2027,90.80668348,75.19888259,1724.882282
2028,95.01329574,75.68011641,1769.625116
2029,93.03628387,73.93953214000003,1725.255159
2030,91.79788278,73.16021881,1716.978416
2031,95.36644051,75.84232381999998,1804.684604
2032,77.05678310799998,30.615255726999997,1723.2212875
2033,77.61822316000001,29.643808481,1731.130537
2034,79.49886869,30.03945043500001,1766.4522025
2035,81.56506461,30.57874434,1792.5759285
2036,76.62822059000001,29.02490744,1695.6592375
2037,78.03660973000002,29.43790725,1722.6724100000001
2038,82.42158995,30.73676169,1811.3219305
2039,77.97196656,29.33555506,1723.270971
2040,80.27638558000002,30.607474699999997,1775.4920984999999
2041,81.05330405000002,30.7744702,1784.0573579999998
2042,77.11005377000002,28.954278474000002,1704.0969985000006
2043,77.46918398999998,29.67253891,1713.3499975000002
2044,79.83046572,30.23816904,1775.0934719999998
2045,78.44302559,29.65338528,1730.9617395
2046,80.46552776,30.00473458,1793.1738810000006
2047,83.33138673,31.60465959,1837.4492545000005
2048,77.43027857999998,29.30981736,1721.5585184999998
2049,78.02643446,29.37625652,1722.0152039999994
2050,81.24663593,30.770879005999998,1801.7648695
2051,78.66628514,29.546843236999997,1748.437616
2052,77.3351088,29.270313040999998,1721.3304695000006
2053,81.07066216,30.56018923,1793.503088
2054,77.20223057,29.715634531,1722.240861
2055,77.08311936999998,29.020717600000005,1713.12854
2056,80.01122777,30.157963321,1775.1006310000002
2057,77.98692994999998,29.20028272,1730.5403715
2058,77.27226105,29.10810595,1722.563484
2059,83.22245069,31.1671194,1846.897969
2060,78.69860677,30.10768513,1757.1585045000004
2061,77.57452912,29.81678957,1722.6496739999998
2062,79.78377861999998,30.38780658,1775.2957809999998
2063,82.14925011,31.23056574,1828.2944175
2064,77.74930563000002,29.07279143,1722.3545915
2065,79.32528911,29.65757529,1774.9516195
2066,78.55615183,29.63902009,1748.293368
2067,77.26866968,29.38583333,1721.9433850000007
2068,79.66227297,30.13581692,1766.33428
2069,80.39848992999998,29.79284769,1783.172105
2070,76.99094252,28.699894447,1712.607795
2071,78.89792410999998,29.25834204,1748.0605335
2072,78.44781404,28.60113382,1748.6171820000006
2073,77.21599749,28.419174461999997,1721.4022960000002
2074,81.82004691,30.8331282,1819.78842
2075,79.81669887,29.31161318,1765.7249625
2076,75.12286616,27.443537255,1668.728667
2077,79.35461769,30.03885183,1748.7410814999994
2078,79.90289027,29.736583916,1757.4254525
2079,78.13118095,29.28527682,1730.6510905
2080,77.16512033,29.03987116,1704.0263814999994
2081,79.97232201,29.71383902,1766.163694
2082,79.81250899,30.78883542,1750.9329685000002
2083,81.25142403000002,30.67750506,1766.9292309999996
2084,82.88546669000002,30.52307912,1810.3480905000001
2085,79.82028996000003,29.61747225,1748.3987120000004
2086,80.31768549,30.40217186,1757.169268
2087,81.14727628,30.47399789,1784.023238
2088,79.25525865,29.0596234,1748.1898210000004
2089,79.43602068999998,29.61208542,1757.069918
2090,83.09256539,30.632613856,1836.7309920000002
2091,76.40795398,28.07141662,1687.0891965
2092,78.03301854,28.99198726,1713.0668735
2093,80.26860464,29.47561581,1766.411489
2094,78.35503888,28.816013352,1730.655282
2095,79.37556727,29.53966077,1748.762627
2096,80.80610271,29.94009093,1774.9216789999996
2097,78.38077620000001,29.10750738,1730.034579
2098,79.25465985,29.4151623,1738.9116965
2099,81.39028766000001,29.95445625,1783.3259315
2100,77.88816949,28.38385989,1721.0826670000001
2101,78.03182142,28.823195916000003,1730.0148479999998
2102,80.82226342999998,30.29084156,1792.6309945
2103,78.22694884,29.14461746,1721.951166
2104,79.38574249999998,29.707853274,1739.7795785
2105,77.30757562,28.75196841,1712.8250695
2106,78.68902987999998,29.25714498,1738.8823585
2107,67.22559240000001,25.07387607,1516.6800950000006
2108,77.63677863000002,28.57779029,1729.8496344999999
2109,76.77307011,28.56162938,1703.7013685
2110,79.06551789,29.23080873,1747.1184115
2111,78.73332277,28.86928431,1738.4693734999996
2112,77.90612606,28.68373375,1729.5509600000007
2113,80.79413182,29.79703751,1783.2391385
2114,80.92162305,29.67014481,1791.7152230000004
2115,79.16308169,29.69648091,1738.969754
2116,80.00763654,29.27151021,1765.3843849999994
2117,77.40454087,28.293478814,1721.2789925000004
2118,78.0479821,28.40840051,1721.6399199999996
2119,80.90246893,30.31957191,1775.922455
2120,77.11304670000001,28.58676847000001,1686.807879
2121,79.34623801999999,29.05902471000001,1738.6525120000001
2122,82.03612373,30.00174175,1809.554403
2123,78.96675733000002,29.30143777,1739.150509
2124,78.17846623,28.646025,1721.5268004999998
2125,79.04875883,29.082368316,1747.4440260000001
2126,78.06294624,28.6143018,1729.9705440000002
2127,77.87200839,29.09673351,1730.5295855
2128,79.65149886,29.80601577,1756.8101475
2129,78.23951838,28.70348582,1729.82031
2130,78.37658651000002,28.60652075,1738.760854
2131,77.2794437,27.86491674,1712.7418704999998
2132,78.34905344,28.753165520000003,1738.562138
2133,74.84693464,27.85773409,1668.23545
2134,80.50862319,29.86287802,1783.0350399999998
2135,76.75930331,28.09057025,1712.017628
2136,77.24293198999997,28.18753533,1711.8260989999999
2137,80.14650033000002,29.70067087,1773.8131690000002
2138,79.10801486,30.12743717,1740.461332
2139,78.40411965000001,29.33076668,1730.265625
2140,83.06563065,31.12462223,1820.1643185
2141,78.37179832,29.22482325,1712.646698
2142,79.64132369000002,29.44868115,1731.820061
2143,82.76815074000002,30.56258342,1820.0188684999998
2144,78.20121112,29.23499863,1721.620182
2145,77.59068998,29.41216951,1712.4330210000005
2146,83.94071133,31.17789336,1845.2352045
2147,76.26909063000002,27.96248049,1676.9880684999994
2148,81.49862532,30.025683676,1783.4073325
2149,78.93144303,28.80284514,1730.9425904999994
2150,78.61959791,28.643630825,1712.7382795
2151,77.69603477,28.90280319,1712.7873675
2152,81.01140555,29.61986657,1775.1988095
2153,78.38017759000002,28.86868567,1713.4930475
2154,78.51784451,29.38284059,1721.8188914999996
2155,81.24483992,30.07775751,1783.4402485
2156,78.86799626,29.07398855000001,1730.1357425
2157,78.96855284,29.17753782,1748.307136
2158,82.50239467,29.643210071,1810.5348335
2159,78.26944592999997,28.88185391,1730.7558394999999
2160,78.44362447,28.80583797,1730.67504
2161,78.84884303,28.99378288,1757.3506329999998
2162,77.82232884,28.846539405999998,1729.3241155
2163,77.55178418,29.06920007,1712.5826485
2164,78.75666622,29.39002317,1748.768025
2165,78.23054044,29.52349987,1748.132357
2166,77.57213467,28.882452390999998,1712.0864600000002
2167,80.07108277,29.986179313,1774.6888399999998
2168,79.87176557000002,29.87365199,1774.0531895
2169,78.47474879,29.48339708,1747.8265164999998
2170,80.48228718,30.52248065,1792.1072654999994
2171,81.56386742000002,30.81158030000001,1802.027633
2172,78.86919336,29.47920732,1739.8155065
2173,81.71769495,30.86305578,1810.2146145
2174,78.51904163,29.35949708,1738.930242
2175,77.35964931000002,29.35411009,1712.805325
2176,81.7194906,30.78284992,1793.1990145
2177,79.72751477,29.74915343,1766.258268
2178,77.21180754,29.42593624,1721.5190085000004
2179,78.58069212,29.40498699,1747.6642965
2180,80.13572651999998,29.90717072,1783.079924
2181,77.46738843,28.88664219,1721.0611190000004
2182,81.24065042000002,30.56437909000001,1801.1537595
2183,78.78240386,29.65458254,1757.2919695
2184,79.33306994,29.969419895,1765.856631
2185,78.98591088999999,29.65218825,1756.7323350000001
2186,81.19216743999998,30.69546149,1801.0005125
2187,76.74912793,29.433118756,1721.4543695
2188,81.02936213000002,30.41773428,1792.5944875
2189,71.43579588,26.97666785,1587.9435065
2190,77.3925696,28.994979846,1721.2209305
2191,80.12255805999997,29.44808254,1783.59528
2192,78.65670813,28.89921183,1748.2837909999994
2193,80.19558117,29.471426105,1774.371012
2194,77.74152437000002,28.78608581,1713.0165984999999
2195,80.64868386999999,30.250738773000002,1784.4631745000004
2196,78.30655636,29.18531888,1730.7235225000004
2197,80.09682059,29.13623795,1791.0322629999996
2198,80.63431911999999,30.094517000000003,1800.433102
2199,78.16529824,29.31101445,1721.987667
2200,81.31307493,30.45424589,1791.9522335
2201,79.58087022999999,29.93769676,1757.403904
2202,81.55668503,31.49332924,1749.8681535
2203,80.96232397,30.28904589,1757.4817239999998
2204,83.80902987,31.3203483,1837.4336920000003
2205,78.58787468,29.31041585,1730.037584
2206,81.81047025,30.50452405,1801.4739735
2207,76.19846153,28.49638746,1686.1979585
2208,77.91390727,29.39840281,1729.9878955
2209,80.89528666999998,30.65057028,1792.3131629999998
2210,82.12530767,30.89238481,1810.9202934999998
2211,73.31105406,31.04800779,1740.1895934999998
2212,76.56297844,33.233913820000005,1828.7792405
2213,73.51934897999998,31.96378984,1748.6321489999998
2214,75.96382946,32.011673888999994,1801.4691870000001
2215,74.04727134000002,30.97318893,1748.0413785
2216,74.54346941,31.4430511,1747.5038835
2217,73.73841888000003,31.54839593,1739.0044670000002
2218,73.11592641,30.69905289,1730.3033395000002
2219,73.50199144999998,31.302990280000003,1739.4970850000002
2220,73.91259705,31.00072215,1748.0341985
2221,72.80228604,30.56258341,1730.3799530000001
2222,73.32841137,30.99413832,1748.879339
2223,75.00135991,31.96558548,1783.9819504999996
2224,73.38946375,31.23774818,1748.567512
2225,73.22546115,30.76609051,1739.951963
2226,74.21426643999997,31.84108703,1766.448012
2227,72.19595432,31.23176264,1722.0804545
2228,75.01033833,31.72496835,1766.4875125
2229,73.30566685,31.17490034,1749.2312874999998
2230,72.82562923,31.03723379,1739.6838289999996
2231,74.14543309999998,31.45262782,1748.610002
2232,73.55107249,31.71419445,1740.1219635000002
2233,73.14226260999997,30.85587306,1731.553706
2234,73.35774123,31.39875825,1740.3733524999998
2235,73.16680346,30.58832106,1731.513012
2236,73.17997148,30.90734837,1748.9505785
2237,75.4071771,31.42988296,1785.1000239999996
2238,73.80605516,30.87143527,1739.6700605
2239,73.28352043999998,30.63859926,1749.3498045000001
2240,73.71746982,31.41491906000001,1749.4437835
2241,75.54604116,31.84048853,1784.848637
2242,77.83130661000001,32.61082284,1829.487324
2243,74.23401867999998,31.35805694,1766.3498524999998
2244,73.86471306,31.33411497,1749.373754
2245,71.24186484,30.28605311,1687.1077460000001
2246,73.83418702,31.65852924,1748.3652005
2247,74.24778538999998,31.54839594,1766.8843420000005
2248,73.51096966,30.94745127,1732.3324305
2249,74.29626778,31.60884953,1758.065302
2250,75.23299904000002,31.55797266,1784.2429080000006
2251,73.00639188,30.84150781,1722.9591254999998
2252,77.19744152999998,32.77721997,1829.0916855
2253,74.41897086,31.59627993,1757.6720555
2254,76.96580279999998,32.32651149,1811.5014895
2255,73.84436246,31.45502201,1748.578884
2256,74.27950844,31.87460588,1766.571906
2257,67.57873640000001,29.12366801,1606.8325605
2258,75.19828367,32.11701877,1768.1377129999996
2259,76.10927719,32.85024298,1793.9304435
2260,73.21229315,31.31017269,1731.1018035000006
2261,76.11945229,32.65272142,1794.617582
2262,75.25873729,32.342672220000004,1766.4132885
2263,73.61751161,31.39456847,1722.4635210000001
2264,73.88087394000001,31.48435084,1741.0197825
2265,77.36623316000002,32.89274017,1829.9314525
2266,74.16937501,31.60944805,1749.130743
2267,74.59614178000002,31.35147287,1767.123168
2268,76.40077124,32.66708661,1801.2010355999996
2269,71.94097186000002,30.81876295,1714.1113499999994
2270,74.91457061,31.86802181,1767.3296664999998
2271,73.61870873000002,31.35985255,1749.2061594999998
2272,72.35457006,30.78823689,1722.888495
2273,77.85524854,32.50308385,1846.345511
2274,75.49815701,32.05177678,1793.0703265000002
2275,72.67120358,30.54761965,1721.853605
2276,73.2817249,30.98815272,1739.8681795000002
2277,76.31038992,32.11941297,1819.961406
2278,72.77894259,30.68049792,1722.280367
2279,75.52748614,31.59987136,1776.6850020000006
2280,76.2188118,32.15113609,1802.3484535
2281,71.06948287,30.02209233,1704.560885
2282,75.98298323,32.30735784,1812.000081
2283,73.58159862,31.57772485000001,1766.643124
2284,71.18560164000002,30.1286344,1738.6387559999996
2285,75.15219499999998,32.06793776,1810.347497
2286,72.21750229,30.69187028,1748.712347
2287,73.01118009,31.226974315,1757.3165170000002
2288,74.38365614,31.72017997,1783.9789425000001
2289,69.06673297,29.01173926,1659.7360435
2290,73.90720986999997,31.34309314,1766.1134100000004
2291,73.49061886,30.98515999,1757.0244120000002
2292,79.70955817,35.91362414,1816.461668
2293,76.85447277,33.12138639,1784.7097685
2294,75.41376175,32.535405499999996,1775.872769
2295,73.84615803,30.81217887,1731.3663655
2296,72.99202661,30.86844266,1732.3090825
2297,75.30961384,31.587900240000003,1775.3693855
2298,71.78654603000003,30.70324272,1696.0447195
2299,74.25796077000003,32.10564633,1767.4810965
2300,73.58100037,31.74112911,1749.3384355
2301,72.85735247,31.1276149,1731.5255780000002
2302,73.10934211,31.40234956,1741.0868194999994
2303,76.27627278,32.81851978,1794.4416
2304,69.47075427,29.83295044,1651.5412815
2305,72.83161491999998,31.00730632,1722.7568124999998
2306,76.00572787,32.33070132,1802.687828
2307,73.91020277,31.548395920000004,1766.8173114999993
2308,72.82024240999998,31.87759857,1732.3629454999998
2309,75.94707001,32.43784191,1793.7209535
2310,73.81024486,31.39097709,1757.9162735
2311,72.08043409,30.94086721,1722.3234575
2312,75.21564145,32.362424430000004,1776.231901
2313,72.74662099999998,31.10367288,1731.5920170000004
2314,74.15441153,31.3317207,1757.712161
2315,72.77355539000001,30.96181645,1722.4737085000004
2316,73.30027993,31.35626123,1740.3422204999995
2317,74.08497962999998,31.69803347,1749.3881175
2318,72.59219508000002,31.15035989,1722.4497600000002
2319,73.93354671,31.09170198,1740.466131
2320,74.27950861,31.62979873,1758.038363
2321,73.14525548,30.93727585,1731.881111
2322,73.21349053,30.78225133,1731.569877
2323,76.69166636,32.12240569,1811.680457
2324,54.37471410000001,23.27523192,1287.294019
2325,73.63067971,31.52984089000001,1732.8399909999994
2326,79.69399642,35.61734155,1815.1664135
2327,74.77331298000001,31.94822745,1749.3569975000007
2328,73.5055828,31.40115244,1732.86753
2329,76.64258586,32.36601577,1802.311359
2330,73.72704630999998,31.33172072,1749.4192420000004
2331,73.71687102000001,31.3389032,1732.7825365
2332,76.58751905,32.74010980999999,1802.8051495
2333,73.91499144,31.480161180000003,1749.4593435000006
2334,72.92319302000001,31.061175870000003,1722.0433415
2335,78.05396741,32.601246,1838.40693
2336,73.33619331,31.19525111,1731.545932
2337,72.68556855,30.36087188,1714.0664545000004
2338,69.86280509,29.45466647,1651.5041720000004
2339,73.66300154000002,30.65894991,1749.498257
2340,73.55167136,31.19764544,1741.0981905
2341,73.54688292,31.35087423,1749.541948
2342,74.72004149,31.568148030000003,1775.5998304999994
2343,72.02836034,30.58532828,1713.5505105000002
2344,73.74560176,31.24133958,1767.0423575
2345,75.31859194,31.99611168,1786.2211065
2346,74.84633604999998,32.18405635000001,1759.314473
2347,74.19930243000002,31.34189589,1748.9074879999994
2348,75.45087188,32.23253901,1785.2616449999996
2349,74.00896417,31.47956252,1741.0269655000006
2350,75.97819459,32.604837489999994,1794.0717114999998
2351,75.49336873000001,32.32052591,1767.87136
2352,73.46967014,31.07913232,1723.3368114999996
2353,72.82922082,30.66254142,1713.898861
2354,69.54856562,29.64560407,1642.710868
2355,73.63187728,31.22936848,1740.268018
2356,72.53952253,30.828938300000004,1713.6085625
2357,73.97544515000001,31.32992503,1758.1652585000004
2358,75.07617927999998,31.38439316,1775.7979624999994
2359,72.09839050000002,30.99593382,1713.5762555
2360,75.64599933,31.68965374,1785.0335875
2361,75.11508475,31.53881907,1767.315303
2362,74.62128084,31.32393943000001,1757.776202
2363,75.63402802,31.90872322,1793.9364375
2364,74.60392288,31.27006989,1758.0988274999993
2365,74.51294329000002,31.19644833000001,1757.698397
2366,76.713813,32.357636150000005,1820.2026225
2367,73.71387838999998,30.57694859,1749.0493364999998
2368,72.27137198,30.13821111,1722.4485690000001
2369,74.64282879,31.09948308,1775.6764595
2370,73.45231174,30.40636165,1740.3296465
2371,72.4557252,30.53026152,1722.4264204999995
2372,72.36295006,30.15137924,1740.579845
2373,72.67060487,30.6834905,1731.7937305
2374,73.10455389,30.35787907000001,1749.0924274999998
2375,74.60272581000002,31.23236135,1774.8666175
2376,72.23366338,30.3919965,1722.3647655000002
2377,74.49259233,31.12402363,1775.415484
2378,74.61768935,31.77584498,1775.5890594999996
2379,74.57279836000002,31.56754943,1740.9024704999995
2380,73.94252476,31.05100056,1740.0830500000006
2381,74.83376587000002,31.33710767,1775.1557175
2382,74.57579128,30.9402687,1758.409475
2383,74.60631723,30.73855717,1758.2227269999996
2384,72.95551527,30.73077603,1731.6883870000001
2385,73.19553368,31.29161772,1732.4760700000006
2386,72.96030353,30.76489342,1721.84223
2387,75.63342986,31.53343204,1785.2335030000004
2388,73.14585441999998,30.97079473,1722.7729800000006
2389,75.12226749999998,31.26947146,1758.3118989999996
2390,71.87752574999998,29.97301117,1704.5303600000002
